,order_id,product,is_first,is_regular,auto_repay_time,finish_repay_time,sms_num,over_due_sms_num
1,fe801320-edf1-4f9a-a818-6886b1ea6894,0,1,0,None,None,9,2
2,e0199948-9c83-4b71-88e3-000b13f7ed4c,0,0,0,None,None,4,1
3,6bbc1092-0391-4183-8afe-56bb30a8d44b,0,1,0,None,None,14,0
4,e072d87b-4dfb-4795-8d2f-556fc2354079,0,0,0,None,None,1,0
5,236174da-41ae-42b3-812f-5f60ed9807f1,0,1,0,None,None,1,1
6,96596029-6c30-4f79-9b8b-4045cd382cc9,0,1,0,None,None,7,1
7,844d4f9e-b357-47ba-a3f3-7fdcf39634b1,0,1,0,None,None,6,0
8,3bc09ac8-5797-44d4-aee9-3f98ffc4be8c,0,1,0,2016-09-18 16:00:00,2016-09-13 08:11:26.538882,2,0
9,f8bbfbc5-48c4-4daa-9480-a172534da104,0,0,0,None,None,4,0
10,f445d32d-b36e-4377-a50f-6486b656aa26,0,1,0,2016-09-03 16:00:00,2016-09-06 06:24:54,3,0
11,236d8ce9-8170-4303-9e6b-b118d4c57efc,0,1,0,2016-09-08 16:00:00,2016-09-07 08:12:09.340259,3,0
12,3ae0a238-1919-48e2-93ce-dac1bdf19397,0,0,0,None,None,1,0
13,455f3ea8-e69f-4c9c-b77f-361a4e20207d,0,0,0,2016-09-15 16:00:00,2016-09-15 02:55:42,6,0
14,4dcadf25-e7d5-424b-96ec-cbed6baf7319,0,1,0,2016-09-28 16:00:00,None,1,0
15,df9b455a-1e09-4e8f-b377-972fe6190ec1,0,1,0,None,None,39,5
16,d2b3559c-913d-4e7b-9cd1-22c774c1a913,0,1,0,2016-09-26 16:00:00,2016-09-26 00:44:53.572154,5,0
17,8d4ec80b-a16f-4b54-a7b2-1ef763668418,0,1,0,None,None,149,28
18,f27fce80-bbe1-4a16-b118-e546f65367b1,0,1,0,2016-09-25 16:00:00,2016-10-13 02:04:25.545791,3,0
19,e69af381-ceda-49c7-87d2-4a1976bf6a95,0,1,0,None,None,14,0
20,ffe955be-f075-4d19-ba62-2da5d0b42bc0,0,1,0,None,None,74,7
21,9945aac6-7b28-4f06-a98d-9a37a9ce18c4,0,0,0,None,None,1,0
22,7b5376e7-365d-41e6-83bd-9e10c7a7288f,0,1,0,None,None,1,0
23,3f70537a-3a68-4e76-8196-d5aeff0b9200,0,0,0,2016-09-09 16:00:00,2016-09-09 07:58:09.151539,10,1
24,ae123e25-1dd0-444e-90f9-f07a4cac02b9,0,1,0,2016-09-07 16:00:00,2016-09-06 02:54:58.005282,4,0
25,c110d3ea-be3b-447a-9c51-1e4a76e6c27e,0,1,0,2016-09-05 16:00:00,2016-09-04 04:18:37.072348,11,0
26,b6f077c5-0f00-4fdb-8aa5-f2069bc42dc8,0,1,0,2016-09-09 16:00:00,2016-09-09 10:44:07,1,0
27,5c1ab6c1-81a6-428b-8ac8-7cc1a02f0167,0,1,0,2016-09-29 16:00:00,2016-10-20 04:55:00,1,0
28,b0819221-a9ca-4b49-a791-18b578ffca66,0,1,0,2016-09-07 16:00:00,2016-10-21 09:25:40.841527,9,0
29,6b2e7b88-dbc4-4642-82b1-40f97b608ac2,0,1,0,None,None,1,0
30,c1c17852-19a2-4f21-a2af-8cd9c78c30db,0,1,0,2016-09-11 16:00:00,None,6,0
31,73329edb-b81c-4adb-93fa-4b84de3ef086,0,1,0,None,None,27,1
32,4b203ae5-747f-4ea7-96f0-9a51359c14a3,0,1,0,2016-09-14 16:00:00,2016-09-12 11:43:13.462625,27,0
33,76b6fc02-32eb-4b71-ae74-80a4afb5e607,0,1,0,None,None,4,4
34,76c40038-2c58-41e1-a4fd-b8753f44388b,0,1,0,2016-09-23 16:00:00,None,11,0
35,a7186b2a-afc2-438f-bc1f-4de36011b193,0,1,0,2016-09-21 16:00:00,2016-09-20 10:04:45.093633,8,0
36,d1c0fb72-3085-440b-9691-4886c981b33a,0,1,0,2016-08-15 16:00:00,2016-08-24 13:26:44.940937,7,0
37,becc5971-cff1-4214-9d00-6689723c0c84,0,1,0,2016-09-27 16:00:00,2016-09-27 02:28:05.849065,1,0
38,f63c7512-0d8f-4cc9-8128-953fd48d20bd,0,1,0,2016-09-25 16:00:00,2016-09-22 06:05:21.201618,2,0
39,e8c49fd2-2c0c-49c3-8c63-788c8b4166a1,0,1,0,2016-09-04 16:00:00,2016-08-27 04:39:04.713591,1,0
40,2b955b6f-acaa-4212-96bc-b7aea2319f87,0,0,0,None,None,61,5
41,a543eb92-9ee7-4c7d-8ea8-def81cb03e96,0,1,0,2016-09-11 16:00:00,2016-08-24 06:36:34.562702,3,0
42,8b6eabdf-2a92-4002-8db5-1a95c4012b00,0,1,0,2016-09-21 16:00:00,None,1,0
43,f2d38a96-1c49-4208-a0c5-212d48b94bf6,0,1,0,2016-09-06 16:00:00,2016-09-04 06:32:33,4,0
44,357965d0-b976-4765-804c-8fe4316de985,0,1,0,2016-09-25 16:00:00,2016-09-21 09:00:25.374575,3,0
45,f5d37f3d-0fa4-486d-bd7d-17c919f1b8d5,0,1,0,None,None,21,1
46,e180870b-0eb0-46e4-953d-6c059977af1e,0,1,0,None,None,20,0
47,2564e033-c150-40ed-928d-dc9d0fbf08bb,0,1,0,None,None,1,0
48,fda97745-2d89-4927-a25d-fbe47370c86c,0,1,0,2016-09-11 16:00:00,2016-09-08 01:52:45,1,0
49,d98276ba-216e-466c-aa4f-30b539af62a9,0,0,0,2016-09-26 16:00:00,None,1,1
50,1ea2e035-b56a-41af-8610-2b852bb60c77,0,0,0,None,None,1,0
51,21f0fafd-b918-4a12-b20a-6ab50673f89f,0,1,0,None,None,2,0
52,086653f9-e3cb-4c1a-b462-add91c007933,0,1,0,None,None,14,5
53,16953379-7477-4ae3-b6c1-c99962ea3e0a,0,1,0,2016-09-05 16:00:00,2016-08-09 06:47:43.538976,2,0
54,39b54961-4be0-470c-b749-9fccbf7fa6cf,0,1,0,2016-09-11 16:00:00,2016-10-21 02:45:57.760049,3,0
55,d6c7e69a-7e2b-4046-811b-061570805fb1,0,1,0,2016-09-05 16:00:00,2016-09-05 03:22:25.246030,3,0
56,d3c8e311-a53f-41cc-808f-7bb82b05751e,0,1,0,2016-09-28 16:00:00,2016-09-27 01:11:14.667024,3,0
57,1e11e412-fb29-4208-8f32-e6d07b8af56e,0,1,0,2016-09-29 16:00:00,2016-09-29 07:44:17.003766,4,0
58,66784e9b-243e-44b0-b118-87d21a5f1cb7,0,1,0,2016-09-11 16:00:00,2016-09-17 07:48:13.645799,1,0
59,7723e0c2-3f9e-4a7e-b408-5710083fdd59,0,1,0,None,None,5,0
60,a4670991-479a-4140-aee8-1eabfda2de3c,0,1,0,2016-09-28 16:00:00,2016-09-26 02:55:15,9,0
61,a235f784-f85e-4109-a67a-72dcd4c0ea85,0,1,0,2016-09-08 16:00:00,2016-08-22 13:56:55.810895,1,0
62,5a332b91-accf-4284-98e9-8cb3a3d9fa7e,0,1,0,2016-09-22 16:00:00,None,3,0
63,9fe12ddb-017a-4130-974b-6c4266d9c4b7,0,1,0,2016-10-01 16:00:00,2016-10-14 02:12:02.720268,2,0
64,01ccd121-1dec-4a57-9c78-0f6ffc47d1e4,0,0,0,2016-09-11 16:00:00,2016-09-10 09:01:04.140746,1,0
65,8c284f9d-b2e2-431d-acfe-c02f48667665,0,0,0,2016-09-06 16:00:00,2016-10-03 11:08:06.623659,2,0
66,633b1ec1-139c-4527-85a1-1e21dffc6d9b,0,1,0,None,None,6,0
67,2f4fd19a-b13b-4326-8f08-0945fb71062a,0,0,0,None,None,126,0
68,203a7757-1c98-4353-bb2b-b5a70d9cf0ec,0,1,0,2016-09-19 16:00:00,2016-09-22 10:32:44.362339,1,0
69,f9d50a8c-1fbc-48b8-af71-4ad6276920c4,0,0,0,2016-09-05 16:00:00,2016-09-05 05:00:42.689813,3,0
70,fd18f489-0a83-4e07-a8c5-d17a184964f6,0,1,0,None,None,3,0
71,09adf5a1-0b91-4228-9027-23fee2d715bc,0,1,0,None,None,14,0
72,76507d0c-b73f-4b9b-bab4-8f6f69a35b5b,0,1,0,2016-09-08 16:00:00,None,14,0
73,3fa96e3d-40bc-4ba7-a81e-452feb2a742e,0,0,0,None,None,1,0
74,011b0b31-f257-49b5-a514-89e96f0aa082,0,1,0,2016-09-30 16:00:00,2016-09-29 01:15:43.700642,37,0
75,8401e6dd-0421-47fa-8877-31d0f27ad1b5,0,0,0,2016-09-01 16:00:00,2016-09-01 10:16:59.459910,1,0
76,5bfcefed-d6c1-4722-a076-c27fcfe16191,0,1,0,None,None,2,0
77,7f444db4-e2df-4df3-8b9f-c8748c9beb58,0,1,0,None,None,1,0
78,0d8b9297-c649-4f08-bdfc-6cb527ab590d,0,0,0,2016-09-09 16:00:00,2016-09-14 02:24:46.480443,1,0
79,f23616c0-9f7a-4f9a-bbe8-2d74ac86c7b7,0,1,0,2016-09-21 16:00:00,2016-09-19 10:03:06,1,0
80,cb6c5177-0ca2-4cdb-b1b4-b0d635c15fd3,0,1,0,2016-09-04 16:00:00,2016-09-01 15:28:20.397076,20,0
81,693b208e-4fe3-430b-b14d-e3c0f83523c4,0,1,0,None,None,4,1
82,2c4e87e2-944e-4169-99cd-1074a450bfb0,0,1,0,2016-09-05 16:00:00,2016-09-10 11:05:46.559943,11,0
83,59917f44-e1fb-42ae-81f9-37b01783c3b4,0,1,0,2016-08-24 16:00:00,2016-08-13 08:54:38.932809,5,0
84,058c7ac0-d2d3-43a7-bf86-11d5914af69c,0,1,0,2016-09-11 16:00:00,2016-09-05 04:00:42.304061,14,0
85,592b057e-0788-4702-ae2f-cc6d702ea805,0,0,0,None,None,1,0
86,a09c51fa-9fdd-4d50-b464-7554daaca2f8,0,1,0,2016-09-08 16:00:00,2016-09-01 17:34:59.621003,20,0
87,e079d919-85c0-43ff-bbe7-8ec0f56538e9,0,1,0,2016-09-05 16:00:00,2016-09-03 04:32:46.086220,10,2
88,d9949e02-6388-411a-8c21-36e861a6156a,0,1,0,2016-09-28 16:00:00,2016-09-27 14:01:42.537745,6,0
89,558b029c-b10b-4bd5-a5aa-36063125372f,0,1,0,2016-09-22 16:00:00,2016-09-17 04:34:11.518787,4,0
90,3868ce42-e426-4e81-9607-49b2009bac36,0,1,0,None,None,1,0
91,eb2e8eff-caaf-4df2-884b-85bec7281d0a,0,1,0,2016-09-25 16:00:00,2016-09-26 23:53:02.506536,3,1
92,d61320d4-f67f-4951-9fea-170a8cce7941,0,1,0,2016-09-30 16:00:00,2016-09-03 09:34:05.255068,1,0
93,87c238d2-88cc-4053-bfeb-235f780c6577,0,1,0,2016-09-10 16:00:00,2016-09-09 07:47:52.008740,5,0
94,2416d228-c20b-47e6-9348-a4c5fa13fd68,0,1,0,2016-09-17 16:00:00,2016-09-27 08:17:52,15,0
95,3e1909e9-b2fa-48c1-bfbb-70b6a22d2e22,0,1,0,None,None,51,1
96,22196f6e-e6c5-4d81-a575-5fcdd371903d,0,1,0,2016-09-23 16:00:00,2016-09-09 13:11:23.613299,3,1
97,135715c3-45ae-4909-8173-355dca293c99,0,1,0,None,None,9,0
98,80129eaf-8b63-44a1-b0e1-3fbdb25ea7f9,0,1,0,None,None,14,1
99,97c047b2-6e6a-4e66-b382-5aa2e6c8f470,0,1,0,2016-09-13 16:00:00,2016-09-12 01:53:00.115517,38,0
100,1c2224d4-73db-427f-a4d1-a649daa6944e,0,1,0,2016-09-06 16:00:00,None,3,0
101,c929835f-e49a-47ac-a1fa-aef9bef295c2,0,1,0,None,None,5,0
102,6b46d1f7-ff3d-4c26-8519-c2f8aba12188,0,0,0,None,None,2,0
103,3e939ee8-4152-43de-986d-33f4625ee508,0,1,0,2016-09-08 16:00:00,2016-09-09 04:49:36.660076,9,0
104,eb732c6d-3e60-4223-80bb-6e9f0caf6f17,0,1,0,2016-09-23 16:00:00,2016-09-18 09:58:59.819272,3,0
105,d21a8677-1480-490d-98b3-48829dbe4d50,0,1,0,2016-09-06 16:00:00,2016-09-04 05:11:44.681434,9,0
106,b4fda11c-db77-40c9-bf59-213e535dc7b8,0,1,0,2016-09-07 16:00:00,2016-09-03 18:23:09,1,0
107,856e3644-a648-4390-82ea-cb13330a4096,0,1,0,2016-09-12 16:00:00,2016-10-24 04:06:03.496391,1,0
108,ef55a6ab-520d-41b6-8d04-ad155bb1c6d1,0,1,0,2016-09-24 16:00:00,2016-09-20 01:02:56.569023,4,0
109,7fbb3c74-bf2a-4063-844c-3c8868f578d4,0,0,0,2016-09-23 16:00:00,2016-09-26 05:15:33.652613,1,0
110,9b4e8c9b-1603-40e9-bc60-ad3f12a877a1,0,1,0,2016-09-08 16:00:00,2016-09-08 10:14:00.692917,11,0
111,39f8b029-a7d7-4600-9c21-3968ad3b870b,0,1,0,2016-09-28 16:00:00,2016-09-29 03:01:00,2,0
112,55158171-e45b-4383-ab81-d4698b29004e,0,1,0,None,None,2,0
113,d09157f4-858a-4aca-a1a2-e9faba0dc411,0,1,0,None,None,1,0
114,d17b8658-20b0-40fa-9200-6c8273aba72f,0,1,0,None,None,27,0
115,44142271-5737-4a68-aae4-7dc389da86b0,0,1,0,2016-09-19 16:00:00,2016-09-23 07:23:44.553767,13,0
116,7d2d9864-2211-4327-ac4e-fb52eb4c7c72,0,1,0,2016-08-29 16:00:00,2016-08-16 08:20:21,2,0
117,f6e38f42-aeec-462c-bf99-1a774f213a86,0,1,0,None,None,36,6
118,894d5c71-5bf7-439e-9abc-dc18967a6127,0,1,0,2016-09-16 16:00:00,2016-09-20 02:36:44.672733,4,0
119,99153d46-dd93-4178-96a0-202024fd4272,0,0,0,None,None,1,0
120,56ceb7e5-7fcc-49b5-9162-e4ff28b36ac7,0,1,0,2016-09-06 16:00:00,2016-08-12 10:52:23.626450,2,0
121,eec9503f-19d9-425a-8408-6e972b2f604d,0,1,0,None,None,6,4
122,3512835d-2f57-4b19-96f4-8de15ede1dde,0,1,0,None,None,3,0
123,12a7c199-0a46-47be-a5d3-9731af1b0cd7,0,1,0,2016-09-06 16:00:00,2016-09-05 02:12:08.338707,4,0
124,4e624d62-c481-4495-a8d8-d1027a08b08e,0,0,0,None,None,10,2
125,d86f7b37-d60a-4717-a4f0-1859f34404c6,0,1,0,None,None,1,0
126,102c1fca-cd3d-4155-b850-8235aace9e1b,0,1,0,None,None,1,0
127,6d6c2f0f-05da-4f52-bf1f-637075cc14ef,0,0,0,2016-09-08 16:00:00,2016-09-08 03:57:08.382143,3,0
128,f726eb89-d889-4a44-847d-55b66ceb6eb1,0,1,0,2016-09-05 16:00:00,2016-09-04 10:04:54.819643,2,0
129,7cd4d9cb-d8bc-42c1-9ccc-43fbe4ed1e43,0,1,0,None,None,14,0
130,ad08a1d5-3c96-4bd8-a23f-e3c124a5f94f,0,1,0,2016-09-25 16:00:00,2016-09-28 02:17:45,41,1
131,f9fccf43-e4f3-4628-bef7-47040dfa9e41,0,1,0,None,None,26,0
132,a377f23e-73fb-4d4e-b02e-b2754d8a2cd5,0,1,0,None,None,9,0
133,f2aee9f4-0326-4a50-bc82-428ba9a4cbe5,0,1,0,None,None,2,1
134,91f6680d-d226-496b-9f4a-e28155c638da,0,1,0,None,None,13,0
135,dce15661-4675-4df8-86c6-38af1c07e19d,0,1,0,2016-09-30 16:00:00,2016-09-30 06:53:08.367196,1,0
136,2eea9b04-aa62-4e5c-a196-a56e5bb73612,0,1,0,2016-09-17 16:00:00,2016-09-17 09:25:48.941877,3,0
137,4b362155-fa15-4ade-a68b-350ea39ecf97,0,1,0,2016-09-07 16:00:00,2016-09-09 09:23:53,5,0
138,454b78d4-de99-4649-bd25-82edcc7310ea,0,1,0,2016-09-10 16:00:00,None,8,0
139,41a11e13-9798-4226-98a5-e62076b986fd,0,1,0,None,None,3,0
140,b91959fa-e40e-4f8a-884d-96bab464e020,0,1,0,2016-09-08 16:00:00,2016-09-06 01:04:56.610906,3,0
141,63db3e4e-caec-456d-a4be-c184e9c76e2c,0,1,0,2016-09-25 16:00:00,2016-09-30 12:35:49.061622,1,0
142,589e9b4a-1e05-4d48-925f-a8e77e54d2fe,0,1,0,2016-09-21 16:00:00,2016-09-21 03:00:31.913648,1,0
143,70860a98-ebdd-49ce-85bb-f7aa9289eca2,0,1,0,None,None,356,43
144,f74ea0e5-c5d3-46b2-8b60-fed2b55b625d,0,1,0,2016-09-11 16:00:00,2016-09-11 06:30:42.269838,9,0
145,734e6423-eab2-43c9-b652-6bc1c73de059,0,1,0,2016-09-06 16:00:00,2016-09-02 07:59:09.345017,28,1
146,a2b9d78b-93d5-4b68-a303-54dfb331a101,0,1,0,2016-09-04 16:00:00,2016-08-05 16:49:14.594289,4,0
147,4723143f-8843-4bb7-870e-b765f6d973ec,0,1,0,2016-09-05 16:00:00,2016-09-08 04:08:26,1,0
148,b3305c53-dfd1-4ed7-a793-c619e7b9de41,0,1,0,None,None,8,0
149,4521e0d6-b66d-4ad6-8d61-e117bb8067f4,0,1,0,None,None,45,0
150,ab92c8cb-05a7-40b1-8ab9-8b0006a225f2,0,1,0,2016-09-07 16:00:00,None,1,0
151,bb9bacea-1eec-4c85-896a-ba7eabf0c0c2,0,1,0,2016-09-25 16:00:00,2016-09-20 19:03:12.175510,4,1
152,24cfab03-bee6-483a-ac00-599d37cd8940,0,1,0,2016-09-09 16:00:00,2016-09-07 11:53:01.248648,2,0
153,ba0c9f7e-4c56-45fa-aca2-a3948a356939,0,1,0,2016-09-30 16:00:00,2016-09-21 04:19:37.794899,4,0
154,0b56b1ed-257b-4d9d-8865-d918988e417c,0,1,0,2016-09-16 16:00:00,2016-09-13 07:11:56.893068,1,0
155,c0d79d22-024a-47c0-be3b-198da347adc2,0,1,0,2016-09-25 16:00:00,2016-09-20 01:13:15.257595,2,0
156,ff5ebf20-cad5-47d4-bc8e-2df4002b8e31,0,0,0,2016-09-08 16:00:00,2016-09-07 09:54:52.587044,11,0
157,b03db746-bbec-4515-b3f5-f2c7f30adb87,0,1,0,2016-09-22 16:00:00,2016-09-22 03:34:13.003587,2,0
158,bc216ec0-4def-41d3-b2f6-995c37bfd94a,0,1,0,2016-08-15 16:00:00,2016-08-17 17:08:49.589672,2,0
159,5b6d0cad-73f5-43d7-9c1c-e886258938e5,0,1,0,2016-09-29 16:00:00,2016-09-29 16:17:07.848591,6,0
160,dc0245bd-9e2b-47e1-9121-8388cdf43875,0,1,0,2016-09-16 16:00:00,2016-09-19 08:53:00.472618,4,0
161,c65a13e3-4492-4042-8352-ee8c84cb16b7,0,1,0,None,None,5,1
162,e52b1106-3bd4-4600-9e95-32fee8eae89e,0,1,0,2016-09-25 16:00:00,2016-09-29 08:20:29.409997,25,0
163,ac28591e-d4ee-438a-ae6d-1ded9994b86e,0,0,0,None,None,1,0
164,2ee94b91-c36c-41d5-a33c-7f9b05d7e806,0,1,0,None,None,4,0
165,c7b6fae0-f278-4ac3-ba6e-92b7a0c2c6eb,0,1,0,None,None,13,13
166,2fb3e407-7442-4878-b3f1-6dac6a62e0a8,0,1,0,None,None,39,7
167,9a4f11a7-9e4f-4b68-875c-d8296ab4bca4,0,1,0,2016-09-30 16:00:00,2016-09-29 00:23:29.091784,4,0
168,0ed8782a-cf06-4e1e-9365-827480248191,0,1,0,None,None,1,1
169,de95eb49-a47d-44f0-a14e-9ccecb26adfe,0,1,0,None,None,1,0
170,b54a46a7-d23d-4332-a9a1-ba66fd3e0a59,0,1,0,2016-08-19 16:00:00,2016-09-13 02:34:48.961937,2,0
171,2cda5ea4-c7ab-4403-97e7-950125a22237,0,1,0,2016-09-30 16:00:00,2016-09-29 11:06:29.640759,7,0
172,66269349-e76a-40ee-a254-2cadc0827ab1,0,1,0,2016-09-13 16:00:00,2016-09-11 01:57:15.009145,4,0
173,ade429ca-c33d-4be2-a14d-b482056434e4,0,1,0,2016-09-16 16:00:00,2016-09-05 12:46:12.232815,1,0
174,51fa678a-f42d-4d8d-bb35-806720c414b2,0,1,0,None,None,8,1
175,a82ef773-ad12-471b-bb66-17a30d24fb6b,0,1,0,2016-09-24 16:00:00,2016-09-27 09:13:35,1,0
176,595a2257-064d-4557-9e16-79fd39245451,0,0,0,None,None,3,1
177,f3da45aa-265b-496b-b640-a3da5a94afec,0,1,0,2016-09-24 16:00:00,2016-09-23 15:02:34.860548,45,0
178,0bb2c3dd-f892-4f73-bdb5-c0958c58fe90,0,1,0,2016-09-25 16:00:00,2016-09-26 21:52:55.555554,21,1
179,d1f6ef72-b221-4f56-abef-d5248ecab1ac,0,0,0,None,None,18,0
180,3190b599-d5c0-48e3-8e57-65f3aa866d29,0,1,0,None,None,5,0
181,656dd527-9dd3-4a8a-8fa3-e6b15512da64,0,0,0,2016-09-05 16:00:00,2016-09-12 12:16:21.493293,2,0
182,3d90c45b-e2be-4a14-a08f-cfc01206db2f,0,1,0,2016-09-22 16:00:00,2016-09-25 18:31:48,1,0
183,83ff732a-8583-482b-b5ca-29f65314b924,0,1,0,2016-09-02 16:00:00,2016-09-07 12:12:16.912581,3,0
184,45b57b1f-5e97-44df-a963-8c101d380bdf,0,1,0,2016-09-22 16:00:00,2016-09-17 17:45:30.302570,1,0
185,2587cd68-bf9e-4144-8efe-2e8219657568,0,1,0,2016-09-29 16:00:00,None,2,0
186,0593e2da-7a5f-46e5-808b-82d1f8ad8f38,0,1,0,2016-09-02 16:00:00,2016-09-02 12:05:50.409323,7,0
187,ecac3ef9-59a9-4baf-aa06-8df96197ed2b,0,1,0,2016-09-22 16:00:00,2016-09-23 10:03:46.034978,3,0
188,997b008e-c24c-4901-9654-fcadfa3e0b04,0,1,0,None,None,1,0
189,0575436e-c9da-42f1-a79f-9de6114cdabf,0,1,0,2016-09-13 16:00:00,None,6,0
190,1fcaf43d-b2e9-4262-b90b-134e1b02de1e,0,1,0,None,None,2,0
191,cbc7bd7c-1de2-4872-b3d7-ef84555a8499,0,1,0,None,None,1,0
192,940ebae4-820d-4521-818f-1a7820191f4e,0,1,0,2016-09-07 16:00:00,2016-09-06 02:27:00.529507,1,0
193,2e5302b9-0aa4-4bb6-a956-36f5b3b13c7d,0,1,0,None,None,2,0
194,c34ca2f8-e1d4-4373-bb21-026b84df4a68,0,1,0,2016-09-11 16:00:00,2016-09-11 12:36:53.113380,15,0
195,c9f3d6ad-6452-4331-850f-772b87301fdb,0,1,0,2016-08-29 16:00:00,2016-09-18 03:32:35.929096,5,0
196,209ec10f-877a-45fe-b6a2-2fa19bcc8860,0,1,0,2016-09-26 16:00:00,2016-09-08 02:04:29.946562,6,0
197,e5961501-48f8-472e-a1a4-f572ed036908,0,1,0,2016-09-05 16:00:00,2016-09-04 04:01:17.836143,1,0
198,afeeb78c-c295-48f2-8b28-6f0c58f83cfc,0,1,0,None,None,2,0
199,6abdccbd-6fda-4b6e-83a1-52315c562ecf,0,1,0,2016-09-04 16:00:00,2016-09-02 02:53:54.288139,3,0
200,f0c98f9d-dee8-4c8d-8eb3-3c3beeeab1fc,0,1,0,None,None,16,0
201,ad50dcf9-f0ed-4ef0-b0cf-aaa434f1efb8,0,1,0,None,None,42,0
202,b1f687ff-0e08-40f7-b789-8a728133f77c,0,1,0,None,None,57,11
203,6928dfe5-51c2-4bae-b48a-44611af60223,0,1,0,None,None,146,1
204,0dc0cdd3-ec55-4cc5-af49-06512785c2e6,0,1,0,None,None,1,0
205,054cbf56-7b9a-42c8-9ba2-b7ef8c2db0f2,0,0,0,None,None,1,0
206,bd95f65a-8cc7-4e8b-8104-3cd472589f66,0,1,0,2016-08-19 16:00:00,2016-08-18 11:44:21.096344,32,0
207,45b75705-deb0-4b74-9b68-2d447c951d97,0,1,0,None,None,12,1
208,d21b21b5-88fe-4b24-9934-2bb7cf16dfa9,0,1,0,2016-09-09 16:00:00,2016-09-29 09:17:06.179515,1,0
209,beb95cf1-332f-48ae-ac36-abf14990e2fb,0,1,0,2016-09-20 16:00:00,2016-09-20 14:39:35.967283,1,0
210,8f0f7a6a-534c-4970-9642-83dcfd06a690,0,1,0,None,None,6,0
211,9406c6d9-c84b-495c-8c5c-56c2f093334c,0,1,0,None,None,4,0
212,ed107ab5-51e1-4831-8dd6-99dc04fddbc1,0,1,0,None,None,7,1
213,42bd1b10-f704-4c74-acee-46968018b4dc,0,1,0,2016-09-24 16:00:00,2016-09-20 18:49:48.068886,4,0
214,9e6fbd14-3f90-4a1d-9d12-f5f75a2b7d08,0,1,0,2016-09-27 16:00:00,2016-09-25 08:34:20.514849,3,0
215,0b4c0f29-b748-4ea5-8d68-bcd99761a61b,0,1,0,2016-09-12 16:00:00,2016-09-11 09:48:15.514853,8,0
216,94aa83c2-9d68-49e9-b095-fae3dc88679b,0,0,0,None,None,21,0
217,153cc22a-9828-4305-a14d-794db752394d,0,1,0,None,None,5,3
218,29900576-310b-454d-9978-8c968ebcd5a9,0,1,0,2016-09-22 16:00:00,2016-09-21 01:43:15.553450,15,0
219,134e4a9b-af7e-424e-96da-6f87589a0e76,0,1,0,2016-08-31 16:00:00,None,1,0
220,40e6d34d-c7ea-48c4-b5c0-a2062a64ff61,0,0,0,2016-09-13 16:00:00,2016-09-13 06:40:43.822849,4,0
221,e53df619-fd77-46ed-b195-513430ee8c92,0,1,0,2016-09-22 16:00:00,2016-09-16 05:24:25.995970,19,2
222,d6ab2a7e-4f67-44c4-9cc9-839b831eacdd,0,1,0,2016-09-25 16:00:00,2016-09-25 11:06:36.758833,3,0
223,43762a6a-3380-447a-b9a5-e242d804772c,0,1,0,None,None,12,0
224,825f7b5a-59a2-4dae-9fcb-5506ee2d640a,0,1,0,2016-09-02 16:00:00,2016-09-12 14:23:36,2,0
225,1e710a39-36ad-4f8a-b1bb-919bbd79917f,0,1,0,2016-09-06 16:00:00,2016-09-08 04:35:43.509588,1,0
226,421c97f0-5661-4dc4-8b2c-8378bfe947b1,0,1,0,2016-08-19 16:00:00,None,8,0
227,6aa0add0-a596-4867-a401-fdaa72112c8f,0,0,0,2016-09-05 16:00:00,2016-09-10 02:35:18.021128,1,0
228,64bea4db-61c3-487d-a539-c49ac0cb005c,0,1,0,None,None,64,3
229,f89e2491-1a5a-41bb-9e5a-04206f9b30b9,0,1,0,2016-09-28 16:00:00,2016-09-27 00:42:24.926964,2,0
230,9a976e85-a29e-4ef5-a33d-46c76cb50278,0,1,0,2016-09-05 16:00:00,2016-09-01 03:38:15.335360,6,0
231,d7b8b497-557b-4c31-b672-32d114ad997d,0,1,0,None,None,71,4
232,67c936b5-6878-451c-8905-a771112f6f43,0,0,0,2016-09-08 16:00:00,2016-09-05 04:59:55,2,0
233,27ad0772-07aa-49ac-a6e0-1549cb922321,0,1,0,2016-09-12 16:00:00,2016-09-07 06:10:43.718005,5,0
234,a1173438-8578-4581-b65e-cc747aeae75c,0,1,0,None,None,58,7
235,fe409381-0409-4b21-856b-d31e2da303a8,0,1,0,2016-08-19 16:00:00,2016-08-18 00:20:35.658876,16,0
236,f0a95cb8-db71-43d1-9b2a-ac211edceb4f,0,0,0,None,None,1,0
237,2e0c3dbd-5831-4e4f-aaff-50942ff2b136,0,1,0,2016-08-26 16:00:00,2016-08-24 07:15:36.713115,1,0
238,e5afd1d2-fc4a-48d9-92c7-0db1675dc315,0,1,0,None,None,1,0
239,8356bd2b-b0db-40da-a673-d81e80d64afb,0,1,0,None,None,1,0
240,f5ea4fa9-eb13-468f-a9ed-c0d70a0f6751,0,1,0,None,None,54,15
241,aa065346-d3e5-436e-acb8-54c148449762,0,1,0,None,None,2,0
242,19fbefb0-b74b-49d5-9d95-da299c7495f3,0,1,0,None,None,32,2
243,99608b74-3865-45fe-af95-501825e2f2ae,0,1,0,2016-09-29 16:00:00,2016-10-05 04:56:25.320560,1,0
244,3e2dad55-d373-4836-a261-49840e8453ec,0,1,0,2016-09-27 16:00:00,2016-09-25 09:18:20,10,0
